Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
10609107,000000E0,false,Rx,0,8,00,00,00,08,05,00,00,30,
10613889,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
10619100,000000E0,false,Rx,0,8,00,00,00,08,06,00,00,17,
10623892,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
10629103,000000E0,false,Rx,0,8,00,00,00,08,07,00,00,0A,
10633885,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
10639105,000000E0,false,Rx,0,8,00,00,00,08,08,00,00,B1,
10643888,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
10649098,000000E0,false,Rx,0,8,00,00,00,08,09,00,00,AC,
10653890,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
10659100,000000E0,false,Rx,0,8,00,00,00,08,0A,00,00,8B,
10663883,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
10669093,000000E0,false,Rx,0,8,00,00,00,08,0B,00,00,96,
10673876,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
10679096,000000E0,false,Rx,0,8,00,00,00,08,0C,00,00,C5,
10683878,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
10689098,000000E0,false,Rx,0,8,00,00,00,08,0D,00,00,D8,
10693880,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
10699090,000000E0,false,Rx,0,8,00,00,00,08,0E,00,00,FF,
10703873,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
10709083,000000E0,false,Rx,0,8,00,00,00,08,0F,00,00,E2,
10713865,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
10719085,000000E0,false,Rx,0,8,00,00,00,08,00,00,00,59,
10723878,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
10729088,000000E0,false,Rx,0,8,00,00,00,08,01,00,00,44,
10733870,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
10739080,000000E0,false,Rx,0,8,00,00,00,08,02,00,00,63,
10743873,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
10749095,000000E0,false,Rx,0,8,00,00,00,08,03,00,00,7E,
10753876,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
10759086,000000E0,false,Rx,0,8,00,00,00,08,04,00,00,2D,
10763877,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
10769080,000000E0,false,Rx,0,8,00,00,00,08,05,00,00,30,
10773861,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
10779082,000000E0,false,Rx,0,8,00,00,00,08,06,00,00,17,
10783873,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
10789074,000000E0,false,Rx,0,8,00,00,00,08,07,00,00,0A,
10793865,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
10799076,000000E0,false,Rx,0,8,00,00,00,08,08,00,00,B1,
10803868,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
10809071,000000E0,false,Rx,0,8,00,00,00,08,09,00,00,AC,
10813862,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
10819065,000000E0,false,Rx,0,8,00,00,00,08,0A,00,00,8B,
10823845,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
10829066,000000E0,false,Rx,0,8,00,00,00,08,0B,00,00,96,
10833848,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
10839060,000000E0,false,Rx,0,8,00,00,00,08,0C,00,00,C5,
10843840,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
10849061,000000E0,false,Rx,0,8,00,00,00,08,0D,00,00,D8,
10853842,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
10859055,000000E0,false,Rx,0,8,00,00,00,08,0E,00,00,FF,
10863845,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
10869056,000000E0,false,Rx,0,8,00,00,00,08,0F,00,00,E2,
10873837,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
10879060,000000E0,false,Rx,0,8,00,00,00,08,00,00,00,59,
10883851,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
10889062,000000E0,false,Rx,0,8,00,00,00,08,01,00,00,44,
10893843,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
10899055,000000E0,false,Rx,0,8,00,00,00,08,02,00,00,63,
10903846,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
10909057,000000E0,false,Rx,0,8,00,00,00,08,03,00,00,7E,
10913837,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
10919050,000000E0,false,Rx,0,8,00,00,00,08,04,00,00,2D,
10923841,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
10929052,000000E0,false,Rx,0,8,00,00,00,08,05,00,00,30,
10933833,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
10939055,000000E0,false,Rx,0,8,00,00,00,08,06,00,00,17,
10943836,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
10949047,000000E0,false,Rx,0,8,00,00,00,08,07,00,00,0A,
10953827,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
10959049,000000E0,false,Rx,0,8,00,00,00,08,08,00,00,B1,
10963830,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
10969042,000000E0,false,Rx,0,8,00,00,00,08,09,00,00,AC,
10973832,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
10979035,000000E0,false,Rx,0,8,00,00,00,08,0A,00,00,8B,
10983825,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
10989036,000000E0,false,Rx,0,8,00,00,00,08,0B,00,00,96,
10993817,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
10999038,000000E0,false,Rx,0,8,00,00,00,08,0C,00,00,C5,
11003819,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11009030,000000E0,false,Rx,0,8,00,00,00,08,0D,00,00,D8,
11013821,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11019032,000000E0,false,Rx,0,8,00,00,00,08,0E,00,00,FF,
11023824,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11029035,000000E0,false,Rx,0,8,00,00,00,08,0F,00,00,E2,
11033817,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11039029,000000E0,false,Rx,0,8,00,00,00,08,00,00,00,59,
11043820,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
11049032,000000E0,false,Rx,0,8,00,00,00,08,01,00,00,44,
11053813,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
11059026,000000E0,false,Rx,0,8,00,00,00,08,02,00,00,63,
11063817,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
11069029,000000E0,false,Rx,0,8,00,00,00,08,03,00,00,7E,
11073811,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
11079032,000000E0,false,Rx,0,8,00,00,00,08,04,00,00,2D,
11083823,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
11089023,000000E0,false,Rx,0,8,00,00,00,08,05,00,00,30,
11093804,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
11099025,000000E0,false,Rx,0,8,00,00,00,08,06,00,00,17,
11103818,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
11109020,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
11113802,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
11119024,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
11123806,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
11129017,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
11133807,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
11139018,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
11143809,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
11149020,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
11153801,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
11159013,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
11163794,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11169015,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
11173799,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11179009,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
11183801,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11189011,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
11193792,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11199012,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
11203794,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
11209004,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
11213786,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
11219005,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
11223797,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
11229008,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
11233791,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
11239010,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
11243803,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
11249003,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
11253785,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
11258996,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
11263788,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
11268998,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
11273780,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
11279001,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
11283783,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
11288995,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
11293785,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
11298996,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
11303778,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
11308992,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
11313783,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
11318985,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
11323776,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11328987,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
11333779,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11338990,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
11343771,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11348992,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
11353774,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11358986,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
11363779,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
11368990,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
11373771,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
11378982,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
11383774,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
11388985,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
11393766,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
11398977,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
11403769,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
11408970,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
11413761,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
11418972,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
11423764,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
11428975,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
11433756,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
11438977,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
11443758,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
11448970,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
11453761,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
11458972,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
11463763,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
11468964,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
11473755,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
11478966,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
11483749,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11488960,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
11493751,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11498962,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
11503753,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11508965,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
11513746,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11518967,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
11523748,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
11528959,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
11533741,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
11538962,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
11543752,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
11548955,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
11553746,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
11558960,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
11563740,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
11568962,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
11573744,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
11578956,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
11583739,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
11588950,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
11593733,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
11598955,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
11603736,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
11608947,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
11613738,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
11618950,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
11623741,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
11628942,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
11633734,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
11638945,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
11643726,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11648937,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
11653729,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11658940,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
11663731,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11668942,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
11673724,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11678945,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
11683726,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
11688937,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
11693719,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
11698939,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
11703721,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
11708931,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
11713715,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
11718935,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
11723717,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
11728937,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
11733719,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
11738929,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
11743721,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
11748931,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
11753715,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
11758925,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
11763708,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
11768920,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
11773714,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
11778934,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
11783716,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
11788926,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
11793708,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
11798919,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
11803711,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11808925,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
11813705,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11818927,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
11823708,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11828920,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
11833701,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11838922,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
11843714,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
11848915,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
11853696,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
11858917,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
11863699,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
11868910,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
11873691,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
11878912,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
11883694,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
11888915,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
11893696,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
11898907,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
11903689,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
11908900,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
11913691,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
11918902,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
11923684,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
11928905,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
11933686,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
11938907,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
11943688,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
11948901,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
11953684,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
11958895,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
11963686,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
11968897,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
11973678,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
11978900,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
11983681,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
11988892,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
11993683,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
11998895,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
12003686,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
12008887,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
12013679,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
12018891,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
12023681,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
12028892,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
12033674,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
12038886,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
12043677,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
12048888,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
12053679,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
12058882,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
12063674,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
12068885,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
12073666,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
12078887,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
12083669,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
12088880,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
12093661,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
12098882,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
12103665,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
12108876,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
12113666,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
12118877,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
12123660,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
12128871,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
12133661,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
12138872,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
12143655,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
12148876,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
12153657,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
12158879,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
12163669,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
12168871,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
12173651,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
12178873,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
12183654,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
12188865,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
12193646,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
12198867,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
12203648,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
12208860,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
12213641,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
12218862,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
12223645,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
12228855,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
12233647,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
12238857,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
12243639,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
12248850,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
12253642,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
12258852,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
12263644,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
12268855,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
12273647,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
12278857,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
12283641,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
12288851,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
12293634,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
12298856,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
12303638,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
12308848,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
12313631,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
12318851,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
12323645,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
12328845,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
12333627,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
12338848,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
12343629,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
12348841,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
12353632,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
12358843,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
12363634,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
12368836,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
12373617,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
12378838,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
12383621,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
12388832,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
12393623,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
12398835,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
12403616,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
12408838,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
12413619,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
12418831,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
