Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1549733,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1551561,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1553380,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1555209,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1566710,00000312,false,Rx,0,8,00,10,8F,0E,00,FF,00,0F,
1566963,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1567199,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
1567880,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1568107,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1569708,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1571526,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1573344,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1575173,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1586725,00000312,false,Rx,0,8,00,10,8F,00,00,FF,00,01,
1586978,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1588796,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1590619,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1592439,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1594268,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1596752,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1606677,00000312,false,Rx,0,8,00,10,8F,01,00,FF,00,02,
1606920,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1607832,000003F3,false,Rx,0,8,5C,66,04,86,FF,7F,00,80,
1608070,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1609660,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1611489,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1613307,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1615126,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1626697,00000312,false,Rx,0,8,00,10,8F,02,00,FF,00,03,
1626950,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1627177,000003F3,false,Rx,0,8,5C,66,05,87,FF,7F,00,80,
1627857,000003F3,false,Rx,0,8,5C,66,06,88,FF,7F,00,80,
1628094,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1629686,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1631514,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
