Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1135291,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1137110,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1148661,00000312,false,Rx,0,8,00,10,8F,03,00,FF,00,04,
1148905,000003F3,false,Rx,0,8,5C,66,07,89,FF,7F,00,80,
1149817,000003F3,false,Rx,0,8,5C,66,08,8A,FF,7F,00,80,
1150065,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1151655,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1153473,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1155291,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1157111,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1158610,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1168618,00000312,false,Rx,0,8,00,10,8F,04,00,FF,00,05,
1168871,000003F3,false,Rx,0,8,5C,66,09,8B,FF,7F,00,80,
1169773,000003F3,false,Rx,0,8,5C,66,0A,8C,FF,7F,00,80,
1170011,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1171611,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1173429,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1175257,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1177076,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1188646,00000312,false,Rx,0,8,00,10,8F,05,00,FF,00,06,
1188890,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1189125,000003F3,false,Rx,0,8,5C,66,0B,8D,FF,7F,00,80,
1189806,000003F3,false,Rx,0,8,5C,66,0C,8E,FF,7F,00,80,
1190044,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1191637,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1193455,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1195285,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1197103,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1208685,00000312,false,Rx,0,8,00,10,8F,06,00,FF,00,07,
1208938,000003F3,false,Rx,0,8,5C,66,0D,8F,FF,7F,00,80,
1209850,000003F3,false,Rx,0,8,5C,66,0E,90,FF,7F,00,80,
