Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2805119,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
2810329,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
2815111,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
2820321,000000E0,false,Rx,0,8,00,00,00,0C,0B,00,00,0B,
2825113,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
2830323,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
2835106,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
2840326,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
2845108,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
2850318,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
2855111,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
2860321,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
2865103,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
2870326,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
2875106,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
2880317,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
2885098,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
2890319,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
2895111,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
2900312,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
2905093,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
2910315,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
2915096,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
2920307,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
2925088,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
2930311,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
2935092,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
2940303,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
2945095,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
2950306,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
2955087,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
2960299,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
2965091,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
